ResponseId,Age,EdLevel,Country
15423,45-54 years old,Secondary School,Germany
15426,25-34 years old,Some College,Belgium
15430,18-24 years old,Secondary School,Italy
15431,25-34 years old,Master,France
15433,25-34 years old,Bachelor,Bangladesh
15434,35-44 years old,Master,Israel
15435,25-34 years old,Bachelor,Poland
15437,18-24 years old,Bachelor,Pakistan
15439,35-44 years old,Bachelor,Israel
15440,35-44 years old,Master,India
15441,45-54 years old,Bachelor,Australia
15442,25-34 years old,Master,India
15443,25-34 years old,Other,Germany
15445,25-34 years old,Master,Italy
15450,35-44 years old,Bachelor,Belarus
15463,35-44 years old,Master,Sweden
15464,25-34 years old,Bachelor,India
15467,35-44 years old,Some College,Russia
15469,45-54 years old,Bachelor,Italy
15471,35-44 years old,Master,Greece
15472,25-34 years old,Bachelor,Pakistan
15473,35-44 years old,Master,Switzerland
15475,25-34 years old,Master,Spain
15476,18-24 years old,Secondary School,Germany
15479,25-34 years old,Bachelor,India
15480,25-34 years old,Bachelor,Pakistan
15483,25-34 years old,Master,Germany
15485,25-34 years old,Bachelor,Portugal
15488,25-34 years old,Bachelor,Belgium
15492,25-34 years old,Master,India
15493,18-24 years old,Master,France
15497,25-34 years old,Master,France
15499,25-34 years old,Bachelor,Portugal
15500,35-44 years old,Master,Italy
15501,25-34 years old,Bachelor,Somalia
15506,25-34 years old,Master,Bangladesh
15509,35-44 years old,Master,Pakistan
15512,25-34 years old,Master,Germany
15517,35-44 years old,Bachelor,Hong Kong
15519,25-34 years old,Bachelor,Sweden
15520,35-44 years old,Master,France
15521,25-34 years old,Bachelor,Kenya
15523,35-44 years old,Bachelor,Israel
15524,25-34 years old,Master,Ukraine
15528,45-54 years old,Master,Spain
15529,35-44 years old,Bachelor,Germany
15531,18-24 years old,Some College,Bulgaria
15535,25-34 years old,Bachelor,Greece
15542,35-44 years old,Bachelor,Egypt
15548,25-34 years old,Secondary School,Italy
15552,45-54 years old,Bachelor,Sweden
15555,25-34 years old,Bachelor,Kenya
15557,25-34 years old,Some College,Italy
15561,45-54 years old,Bachelor,Tunisia
15564,18-24 years old,Bachelor,Hong Kong
15567,18-24 years old,Bachelor,Iran
15571,25-34 years old,Doctorate,Denmark
15578,18-24 years old,Bachelor,Turkey
15579,35-44 years old,Bachelor,Bangladesh
15580,25-34 years old,Doctorate,Germany
15584,35-44 years old,Bachelor,Thailand
15585,35-44 years old,Master,Ukraine
15590,45-54 years old,Bachelor,South Africa
15595,18-24 years old,Some College,Australia
15596,25-34 years old,Associate,Denmark
15604,18-24 years old,Master,Ukraine
15608,25-34 years old,Master,Ukraine
15609,18-24 years old,Bachelor,India
15610,55-64 years old,Bachelor,Australia
15613,25-34 years old,Master,Russia
15614,25-34 years old,Bachelor,India
15615,25-34 years old,Bachelor,Singapore
15617,45-54 years old,Some College,Italy
15618,18-24 years old,Bachelor,Turkey
15622,45-54 years old,Bachelor,Philippines
15623,25-34 years old,Bachelor,Italy
15626,25-34 years old,Bachelor,India
15628,Under 18 years old,Some College,Israel
15632,25-34 years old,Master,India
15634,25-34 years old,Secondary School,Switzerland
15636,18-24 years old,Bachelor,Vietnam
15639,18-24 years old,Bachelor,India
15640,25-34 years old,Master,Poland
15642,35-44 years old,Associate,France
15644,25-34 years old,Master,Sri Lanka
15646,35-44 years old,Master,India
15648,25-34 years old,Bachelor,Sri Lanka
15649,25-34 years old,Master,Slovakia
15650,35-44 years old,Master,United Kingdom
15653,25-34 years old,Master,Bulgaria
15655,55-64 years old,Bachelor,United States
15662,25-34 years old,Master,Switzerland
15664,25-34 years old,Bachelor,Netherlands
15666,35-44 years old,Some College,Spain
15667,25-34 years old,Bachelor,Spain
15668,25-34 years old,Bachelor,Indonesia
15670,25-34 years old,Bachelor,China
15671,35-44 years old,Bachelor,Norway
15673,35-44 years old,Bachelor,Australia
15677,25-34 years old,Bachelor,Switzerland
15678,18-24 years old,Some College,Sweden
15682,25-34 years old,Master,United Kingdom
15683,45-54 years old,Bachelor,Israel
15684,35-44 years old,Master,India
15685,45-54 years old,Bachelor,Israel
15687,18-24 years old,Bachelor,India
15698,25-34 years old,Bachelor,Israel
15700,35-44 years old,Master,Norway
15701,35-44 years old,Doctorate,Netherlands
15706,35-44 years old,Master,Germany
15720,18-24 years old,Secondary School,Turkey
15722,35-44 years old,Master,Sweden
15724,35-44 years old,Bachelor,United Arab Emirates
15726,35-44 years old,Secondary School,Japan
15735,18-24 years old,Secondary School,Suriname
15745,35-44 years old,Some College,Germany
15748,25-34 years old,Bachelor,Bulgaria
15760,25-34 years old,Bachelor,Belgium
15761,18-24 years old,Secondary School,Iran
15763,18-24 years old,Master,Italy
15764,35-44 years old,Bachelor,Turkey
15771,55-64 years old,Bachelor,United Kingdom
15774,55-64 years old,Master,Italy
15779,25-34 years old,Master,Lebanon
15780,25-34 years old,Bachelor,India
15782,25-34 years old,Master,Bulgaria
15788,25-34 years old,Bachelor,Poland
15789,25-34 years old,Bachelor,India
15794,35-44 years old,Doctorate,Belarus
15798,18-24 years old,Secondary School,Bulgaria
15800,45-54 years old,Bachelor,Colombia
15801,18-24 years old,Secondary School,Germany
15803,18-24 years old,Secondary School,Brazil
15805,25-34 years old,Secondary School,Australia
15806,25-34 years old,Master,Iran
15807,25-34 years old,Master,France
15809,18-24 years old,Bachelor,Pakistan
15818,25-34 years old,Bachelor,South Africa
15821,25-34 years old,Master,Germany
15822,45-54 years old,Master,Germany
15824,35-44 years old,Some College,Austria
15827,25-34 years old,Bachelor,Germany
15832,18-24 years old,Bachelor,Slovenia
15835,25-34 years old,Some College,Netherlands
15839,25-34 years old,Secondary School,Poland
15843,35-44 years old,Bachelor,United Kingdom
15854,25-34 years old,Some College,Netherlands
15856,18-24 years old,Secondary School,Slovakia
15857,35-44 years old,Bachelor,Australia
15859,35-44 years old,Bachelor,Montenegro
15860,Under 18 years old,Primary School,Czech Republic
15865,25-34 years old,Some College,Argentina
15868,18-24 years old,Bachelor,Ukraine
15871,18-24 years old,Bachelor,India
15874,35-44 years old,Bachelor,Germany
15877,25-34 years old,Bachelor,Czech Republic
15878,25-34 years old,Bachelor,Switzerland
15884,25-34 years old,Some College,Australia
15886,25-34 years old,Some College,Ukraine
15889,18-24 years old,Bachelor,India
15890,35-44 years old,Some College,Austria
15892,25-34 years old,Bachelor,Brazil
15900,18-24 years old,Secondary School,Germany
15901,25-34 years old,Bachelor,India
15902,25-34 years old,Bachelor,Romania
15903,18-24 years old,Master,Ukraine
15904,35-44 years old,Master,Austria
15912,25-34 years old,Bachelor,Spain
15919,25-34 years old,Bachelor,Pakistan
15921,35-44 years old,Bachelor,Spain
15922,25-34 years old,Bachelor,Austria
15925,18-24 years old,Secondary School,Syria
15933,25-34 years old,Secondary School,Italy
15935,25-34 years old,Master,France
15939,25-34 years old,Some College,Poland
15940,25-34 years old,Master,Portugal
15941,18-24 years old,Bachelor,India
15944,35-44 years old,Master,Sweden
15947,45-54 years old,Master,Ukraine
15948,25-34 years old,Master,Poland
15949,45-54 years old,Bachelor,United States
15958,35-44 years old,Some College,Malaysia
15965,45-54 years old,Doctorate,Brazil
15967,25-34 years old,Some College,Canada
15968,18-24 years old,Bachelor,India
15973,35-44 years old,Master,Canada
15975,25-34 years old,Bachelor,United States
15979,35-44 years old,Some College,United States
15982,35-44 years old,Bachelor,United Kingdom
15983,35-44 years old,Master,Brazil
15984,25-34 years old,Bachelor,Brazil
15985,25-34 years old,Some College,Brazil
15986,25-34 years old,Bachelor,Switzerland
15996,35-44 years old,Some College,Ukraine
15998,35-44 years old,Some College,Canada
16004,25-34 years old,Master,India
16007,35-44 years old,Secondary School,Czech Republic
16008,35-44 years old,Some College,United States
16010,35-44 years old,Bachelor,United States
16012,25-34 years old,Master,France
16014,35-44 years old,Master,Austria
16015,45-54 years old,Master,United States
16029,35-44 years old,Bachelor,China
16030,35-44 years old,Secondary School,Ireland
16033,35-44 years old,Bachelor,United States
16035,18-24 years old,Secondary School,Norway
16038,25-34 years old,Bachelor,Italy
16050,25-34 years old,Master,Portugal
16054,25-34 years old,Bachelor,India
16057,25-34 years old,Some College,Netherlands
16059,65 years or older,Master,Belize
16060,45-54 years old,Bachelor,Canada
16067,25-34 years old,Master,Ukraine
16068,25-34 years old,Some College,Poland
16069,25-34 years old,Master,Ukraine
16073,25-34 years old,Master,France
16077,25-34 years old,Bachelor,Sri Lanka
16078,45-54 years old,Secondary School,Italy
16084,35-44 years old,Bachelor,Argentina
16086,18-24 years old,Bachelor,Canada
16087,25-34 years old,Master,Spain
16093,45-54 years old,Bachelor,Brazil
16094,25-34 years old,Associate,Ukraine
16097,18-24 years old,Bachelor,Canada
16098,25-34 years old,Bachelor,United States
16100,18-24 years old,Bachelor,Romania
16111,25-34 years old,Bachelor,Peru
16116,25-34 years old,Some College,Portugal
16118,25-34 years old,Some College,United States
16119,18-24 years old,Some College,Guatemala
16121,18-24 years old,Secondary School,Ukraine
16122,35-44 years old,Some College,Spain
16125,35-44 years old,Associate,Chile
16127,25-34 years old,Bachelor,Canada
16130,Under 18 years old,Other,Canada
16132,25-34 years old,Bachelor,Ukraine
16137,18-24 years old,Bachelor,Mexico
16143,35-44 years old,Some College,United States
16144,18-24 years old,Some College,Ecuador
16151,25-34 years old,Master,Ukraine
16153,25-34 years old,Associate,Spain
16157,35-44 years old,Bachelor,Ukraine
16158,35-44 years old,Some College,Kuwait
16159,35-44 years old,Master,Ukraine
16160,45-54 years old,Master,India
16162,35-44 years old,Some College,Colombia
16163,25-34 years old,Bachelor,Ukraine
16166,25-34 years old,Bachelor,Mexico
16170,25-34 years old,Master,Ukraine
16172,18-24 years old,Bachelor,Peru
16177,25-34 years old,Master,Spain
16178,18-24 years old,Bachelor,Ukraine
16183,35-44 years old,Doctorate,Ukraine
16184,25-34 years old,Bachelor,Germany
16186,35-44 years old,Master,Ukraine
16187,25-34 years old,Bachelor,Sri Lanka
16189,25-34 years old,Master,Ukraine
16194,25-34 years old,Some College,Ukraine
16195,35-44 years old,Master,Argentina
16196,35-44 years old,Master,Spain
16197,35-44 years old,Master,Portugal
16199,25-34 years old,Bachelor,Nepal
16204,35-44 years old,Bachelor,Colombia
16206,18-24 years old,Bachelor,Ukraine
16207,25-34 years old,Master,Ukraine
16208,18-24 years old,Master,Ukraine
16211,18-24 years old,Bachelor,Germany
16214,Under 18 years old,Associate,Mexico
16220,25-34 years old,Master,Ukraine
16225,35-44 years old,Bachelor,Germany
16230,25-34 years old,Bachelor,Ukraine
16233,18-24 years old,Master,Ukraine
16235,18-24 years old,Bachelor,Brazil
16238,25-34 years old,Bachelor,Germany
16243,45-54 years old,Master,United States
16246,25-34 years old,Bachelor,United States
16248,18-24 years old,Master,Ukraine
16252,25-34 years old,Bachelor,Netherlands
16255,25-34 years old,Bachelor,Ukraine
16260,35-44 years old,Bachelor,Sweden
16264,18-24 years old,Some College,India
16269,25-34 years old,Bachelor,Brazil
16270,25-34 years old,Bachelor,Ukraine
16280,25-34 years old,Master,Uruguay
16290,35-44 years old,Bachelor,United States
16295,35-44 years old,Master,Ukraine
16297,18-24 years old,Secondary School,Israel
16301,25-34 years old,Some College,Argentina
16303,55-64 years old,Bachelor,India
16306,35-44 years old,Some College,United States
16317,35-44 years old,Master,France
16319,25-34 years old,Master,Italy
16321,35-44 years old,Some College,Argentina
16324,25-34 years old,Bachelor,Poland
16326,35-44 years old,Some College,Germany
16327,25-34 years old,Some College,Colombia
16328,25-34 years old,Bachelor,Ukraine
16333,25-34 years old,Master,Ukraine
16335,35-44 years old,Some College,Ukraine
16336,35-44 years old,Master,Ukraine
16338,35-44 years old,Bachelor,Sri Lanka
16340,35-44 years old,Bachelor,Spain
16343,25-34 years old,Doctorate,Ukraine
16345,18-24 years old,Associate,Spain
16350,25-34 years old,Bachelor,Portugal
16354,25-34 years old,Secondary School,Canada
16355,25-34 years old,Master,Ukraine
16357,25-34 years old,Master,Iran
16360,18-24 years old,Bachelor,Chile
16361,25-34 years old,Associate,Brazil
16362,35-44 years old,Master,Ukraine
16363,35-44 years old,Master,Ukraine
16367,35-44 years old,Doctorate,Germany
16372,25-34 years old,Bachelor,Nigeria
16374,25-34 years old,Master,Brazil
16375,25-34 years old,Other,United States
16379,18-24 years old,Secondary School,United States
16383,35-44 years old,Master,Germany
16385,25-34 years old,Some College,Ukraine
16386,25-34 years old,Bachelor,Canada
16387,25-34 years old,Bachelor,Brazil
16391,25-34 years old,Master,Ukraine
16392,25-34 years old,Master,Ukraine
16395,45-54 years old,Some College,Canada
16397,35-44 years old,Bachelor,United States
16401,25-34 years old,Master,United States
16408,35-44 years old,Secondary School,Netherlands
16410,35-44 years old,Master,Ukraine
16418,25-34 years old,Master,Ukraine
16419,25-34 years old,Master,Ukraine
16421,25-34 years old,Master,United Kingdom
16422,25-34 years old,Master,Ukraine
16428,35-44 years old,Bachelor,Canada
16431,35-44 years old,Bachelor,Australia
16434,25-34 years old,Bachelor,Canada
16436,35-44 years old,Bachelor,Serbia
16440,25-34 years old,Bachelor,Azerbaijan
16445,35-44 years old,Associate,Canada
16447,18-24 years old,Bachelor,United Kingdom
16450,25-34 years old,Bachelor,Côte d'Ivoire
16452,25-34 years old,Some College,Poland
16454,35-44 years old,Bachelor,United States
16455,35-44 years old,Doctorate,Ireland
16461,35-44 years old,Master,Venezuela
16462,45-54 years old,Master,Azerbaijan
16464,18-24 years old,Bachelor,Ukraine
16465,18-24 years old,Bachelor,Uruguay
16471,18-24 years old,Bachelor,Ukraine
16478,25-34 years old,Master,Congo (Republic)
16488,25-34 years old,Master,Colombia
16490,35-44 years old,Bachelor,Colombia
16491,35-44 years old,Secondary School,Brazil
16495,25-34 years old,Bachelor,Australia
16496,35-44 years old,Bachelor,Singapore
16498,25-34 years old,Bachelor,United States
16506,25-34 years old,Master,Indonesia
16507,18-24 years old,Bachelor,Ukraine
16508,25-34 years old,Master,United States
16511,45-54 years old,Bachelor,United States
16513,25-34 years old,Bachelor,Cambodia
16520,35-44 years old,Some College,Colombia
16521,25-34 years old,Master,Singapore
